invoice_id,invoice_number,sales_order_id,invoice_date,invoice_amount,payment_status,created_date
306,INV000306,1042,2024-12-05 18:46:59,96388.62,Overdue,2024-12-05 18:46:59
307,INV000307,429,2024-05-29 5:11:03,84322.76,Overdue,2024-05-29 5:11:03
308,INV000308,2999,2025-09-14 1:48:40,2956.29,Overdue,2025-09-14 1:48:40
309,INV000309,1332,2026-01-04 0:23:26,83163.09,Overdue,2026-01-04 0:23:26
310,INV000310,857,2025-03-17 2:33:12,10020.48,Partially Paid,2025-03-17 2:33:12
311,INV000311,3844,2025-11-12 6:48:21,83071.99,Overdue,2025-11-12 6:48:21
312,INV000312,4357,2026-04-30 6:59:12,142177.78,Overdue,2026-04-30 6:59:12
313,INV000313,3532,2025-03-27 3:06:20,222510.79,Overdue,2025-03-27 3:06:20
314,INV000314,1279,2025-09-19 2:19:12,84276.66,Partially Paid,2025-09-19 2:19:12
315,INV000315,2524,2025-12-22 22:18:48,147278.58,Pending,2025-12-22 22:18:48
316,INV000316,2210,2025-01-22 19:15:09,48371.99,Pending,2025-01-22 19:15:09
317,INV000317,3587,2025-01-17 3:05:31,61629.42,Overdue,2025-01-17 3:05:31
318,INV000318,1266,2025-10-27 9:46:41,87670.8,Pending,2025-10-27 9:46:41
319,INV000319,1261,2024-11-25 21:52:54,112408.74,Paid,2024-11-25 21:52:54
320,INV000320,1515,2025-03-17 12:09:05,101372.52,Pending,2025-03-17 12:09:05
321,INV000321,421,2025-09-28 14:47:41,56626.16,Overdue,2025-09-28 14:47:41
322,INV000322,597,2024-05-26 19:27:56,109991.9,Paid,2024-05-26 19:27:56
323,INV000323,3428,2026-04-19 9:00:56,147419.69,Overdue,2026-04-19 9:00:56
324,INV000324,4677,2026-03-14 0:24:52,21676.6,Partially Paid,2026-03-14 0:24:52
325,INV000325,344,2026-04-11 9:44:31,67929.2,Partially Paid,2026-04-11 9:44:31
326,INV000326,1327,2026-04-24 1:29:38,124531.57,Partially Paid,2026-04-24 1:29:38
327,INV000327,2790,2025-11-25 18:34:50,67697.85,Pending,2025-11-25 18:34:50
328,INV000328,506,2024-07-19 2:25:11,42971.26,Paid,2024-07-19 2:25:11
329,INV000329,2283,2026-02-20 18:56:11,57119.7,Partially Paid,2026-02-20 18:56:11
330,INV000330,3436,2025-11-07 5:37:54,31508.48,Paid,2025-11-07 5:37:54
331,INV000331,3369,2024-08-02 9:01:39,145434.11,Partially Paid,2024-08-02 9:01:39
332,INV000332,1900,2026-01-12 6:22:59,146716.71,Partially Paid,2026-01-12 6:22:59
333,INV000333,1395,2025-11-24 5:39:54,126852.09,Overdue,2025-11-24 5:39:54
334,INV000334,275,2024-10-18 5:45:11,68148.63,Paid,2024-10-18 5:45:11
335,INV000335,4699,2024-09-21 0:07:06,15179.3,Pending,2024-09-21 0:07:06
336,INV000336,1318,2025-07-20 21:45:58,51984.66,Paid,2025-07-20 21:45:58
337,INV000337,4694,2025-05-28 7:18:44,49603.08,Overdue,2025-05-28 7:18:44
338,INV000338,3193,2025-08-09 23:00:24,31929.85,Pending,2025-08-09 23:00:24
339,INV000339,1470,2026-01-16 13:58:48,57876.69,Paid,2026-01-16 13:58:48
340,INV000340,3068,2025-01-27 7:00:15,2315.26,Paid,2025-01-27 7:00:15
341,INV000341,3461,2026-03-03 6:14:28,27354.2,Overdue,2026-03-03 6:14:28
342,INV000342,342,2026-05-06 1:29:20,135781.72,Partially Paid,2026-05-06 1:29:20
343,INV000343,4656,2025-07-20 14:23:57,81231.33,Partially Paid,2025-07-20 14:23:57
344,INV000344,930,2026-03-10 8:38:52,0,Overdue,2026-03-10 8:38:52
345,INV000345,4432,2025-09-23 7:12:40,97606.45,Overdue,2025-09-23 7:12:40
346,INV000346,2233,2024-11-16 11:07:13,86421.55,Overdue,2024-11-16 11:07:13
347,INV000347,1038,2026-01-30 21:00:51,33540.71,Pending,2026-01-30 21:00:51
348,INV000348,3252,2025-11-30 10:17:08,128422.45,Overdue,2025-11-30 10:17:08
349,INV000349,4755,2025-06-09 16:20:01,18623.88,Overdue,2025-06-09 16:20:01
350,INV000350,592,2026-03-18 19:03:10,26140.87,Paid,2026-03-18 19:03:10
351,INV000351,224,2026-02-08 18:50:11,144040.33,Paid,2026-02-08 18:50:11
352,INV000352,1398,2025-02-14 18:05:04,132050.96,Paid,2025-02-14 18:05:04
353,INV000353,4406,2025-08-26 16:04:16,129458,Partially Paid,2025-08-26 16:04:16
354,INV000354,4028,2026-04-09 1:49:26,60703.85,Partially Paid,2026-04-09 1:49:26
355,INV000355,280,2025-05-22 22:18:31,14536.77,Overdue,2025-05-22 22:18:31
356,INV000356,480,2025-06-14 17:38:35,20930.28,Partially Paid,2025-06-14 17:38:35
357,INV000357,1178,2025-10-04 3:02:53,20024.72,Pending,2025-10-04 3:02:53
358,INV000358,1528,2026-03-20 1:13:24,25380.15,Paid,2026-03-20 1:13:24
359,INV000359,2971,2025-10-26 23:23:55,120769.96,Paid,2025-10-26 23:23:55
360,INV000360,3820,2024-07-13 22:56:02,34228.3,Overdue,2024-07-13 22:56:02
361,INV000361,1021,2024-08-23 22:18:02,114685.25,Partially Paid,2024-08-23 22:18:02
362,INV000362,3873,2024-06-18 23:57:38,80596.21,Pending,2024-06-18 23:57:38
363,INV000363,4724,2024-06-17 2:01:08,209752.5,Partially Paid,2024-06-17 2:01:08
364,INV000364,225,2026-01-06 19:34:40,89498.94,Overdue,2026-01-06 19:34:40
365,INV000365,4285,2024-10-21 8:30:24,141771.7,Partially Paid,2024-10-21 8:30:24
366,INV000366,2898,2025-04-03 11:14:07,57661.09,Pending,2025-04-03 11:14:07
367,INV000367,661,2025-03-16 8:16:39,3035.86,Overdue,2025-03-16 8:16:39
368,INV000368,1736,2024-11-09 5:19:01,94283.21,Overdue,2024-11-09 5:19:01
369,INV000369,1460,2025-06-11 23:28:22,143866.32,Pending,2025-06-11 23:28:22
370,INV000370,269,2025-04-14 4:12:33,42873.9,Partially Paid,2025-04-14 4:12:33
371,INV000371,383,2024-10-10 11:43:01,175205.71,Overdue,2024-10-10 11:43:01
372,INV000372,1778,2026-01-18 17:05:53,94108.9,Paid,2026-01-18 17:05:53
373,INV000373,371,2024-07-20 2:57:29,14045.76,Partially Paid,2024-07-20 2:57:29
374,INV000374,3748,2026-01-01 16:29:57,149784.12,Pending,2026-01-01 16:29:57
375,INV000375,1360,2024-11-15 21:29:14,216930.67,Pending,2024-11-15 21:29:14
376,INV000376,4599,2025-07-13 8:44:31,1212.15,Partially Paid,2025-07-13 8:44:31
377,INV000377,2080,2025-07-21 19:02:06,76184.02,Overdue,2025-07-21 19:02:06
378,INV000378,4151,2025-06-03 1:39:02,27907.61,Pending,2025-06-03 1:39:02
379,INV000379,3279,2024-07-20 23:08:04,149124.06,Partially Paid,2024-07-20 23:08:04
380,INV000380,2401,2025-01-09 18:34:48,75329.25,Pending,2025-01-09 18:34:48
381,INV000381,4430,2024-06-14 23:13:52,0,Partially Paid,2024-06-14 23:13:52
382,INV000382,271,2026-03-26 1:34:25,89538.32,Paid,2026-03-26 1:34:25
383,INV000383,3983,2025-05-06 0:24:53,97928.6,Partially Paid,2025-05-06 0:24:53
384,INV000384,3860,2026-02-05 12:56:35,65624.61,Partially Paid,2026-02-05 12:56:35
385,INV000385,1749,2024-10-03 13:10:05,164559.39,Paid,2024-10-03 13:10:05
386,INV000386,968,2025-05-05 9:42:28,0,Paid,2025-05-05 9:42:28
387,INV000387,523,2025-10-07 13:27:25,104933.61,Pending,2025-10-07 13:27:25
388,INV000388,272,2024-06-25 1:14:11,112572.81,Overdue,2024-06-25 1:14:11
389,INV000389,1411,2024-05-22 23:52:17,23542.35,Pending,2024-05-22 23:52:17
390,INV000390,1703,2025-03-05 8:53:01,6850.3,Pending,2025-03-05 8:53:01
391,INV000391,2983,2024-08-10 14:35:15,24196.58,Pending,2024-08-10 14:35:15
392,INV000392,1212,2024-06-30 17:04:24,34494.96,Pending,2024-06-30 17:04:24
393,INV000393,3814,2025-06-18 12:33:23,37494.65,Partially Paid,2025-06-18 12:33:23
394,INV000394,2748,2024-10-14 22:15:13,33813.74,Paid,2024-10-14 22:15:13
395,INV000395,2210,2025-01-24 20:14:33,48371.99,Overdue,2025-01-24 20:14:33
396,INV000396,4295,2025-03-23 6:50:26,29810.33,Paid,2025-03-23 6:50:26
397,INV000397,3257,2025-12-17 17:24:44,123857.79,Pending,2025-12-17 17:24:44
398,INV000398,1533,2025-04-25 8:06:39,97053.22,Overdue,2025-04-25 8:06:39
399,INV000399,2283,2024-11-23 9:24:31,57119.7,Partially Paid,2024-11-23 9:24:31
400,INV000400,4497,2025-06-18 13:21:13,73545.81,Overdue,2025-06-18 13:21:13
401,INV000401,3357,2026-01-21 16:40:58,112372.05,Paid,2026-01-21 16:40:58
402,INV000402,2284,2024-12-06 8:18:38,69084.36,Paid,2024-12-06 8:18:38
403,INV000403,1388,2024-11-20 11:28:52,121144.06,Partially Paid,2024-11-20 11:28:52
404,INV000404,859,2025-10-25 18:12:17,112053.94,Partially Paid,2025-10-25 18:12:17
405,INV000405,3002,2024-07-18 20:05:44,120995.13,Overdue,2024-07-18 20:05:44
406,INV000406,2548,2026-02-15 3:35:49,97633.2,Pending,2026-02-15 3:35:49
407,INV000407,3827,2025-06-14 8:06:42,1579.44,Pending,2025-06-14 8:06:42
408,INV000408,1609,2025-07-09 10:44:46,134143.94,Partially Paid,2025-07-09 10:44:46
409,INV000409,457,2026-04-14 20:17:47,3456.14,Pending,2026-04-14 20:17:47
410,INV000410,990,2026-01-17 9:18:34,56929.95,Overdue,2026-01-17 9:18:34
411,INV000411,3121,2025-12-27 12:29:44,1134.84,Paid,2025-12-27 12:29:44
412,INV000412,3159,2025-09-19 15:44:47,60517.73,Paid,2025-09-19 15:44:47
413,INV000413,2555,2026-01-24 8:44:52,75616.23,Partially Paid,2026-01-24 8:44:52
414,INV000414,3114,2025-01-16 18:53:23,55218.98,Paid,2025-01-16 18:53:23
415,INV000415,414,2025-12-05 10:31:00,28487.11,Pending,2025-12-05 10:31:00
416,INV000416,3501,2025-08-29 16:58:40,24025.5,Overdue,2025-08-29 16:58:40
417,INV000417,2159,2025-01-10 16:28:07,25721.35,Overdue,2025-01-10 16:28:07
418,INV000418,677,2024-09-22 0:23:06,39637.92,Paid,2024-09-22 0:23:06
419,INV000419,2173,2025-06-05 17:22:54,57905.84,Pending,2025-06-05 17:22:54
420,INV000420,4009,2024-08-17 15:55:34,69056.62,Partially Paid,2024-08-17 15:55:34
421,INV000421,272,2026-01-02 0:01:47,112572.81,Pending,2026-01-02 0:01:47
422,INV000422,3396,2025-12-23 21:59:58,44055.58,Partially Paid,2025-12-23 21:59:58
423,INV000423,270,2024-08-08 2:42:55,224202.13,Overdue,2024-08-08 2:42:55
424,INV000424,87,2025-08-01 14:21:03,73009.21,Pending,2025-08-01 14:21:03
425,INV000425,2633,2024-06-21 8:22:13,128904.87,Partially Paid,2024-06-21 8:22:13
426,INV000426,1380,2024-12-19 14:02:42,29264.23,Pending,2024-12-19 14:02:42
427,INV000427,3696,2025-05-13 3:07:07,117415.76,Pending,2025-05-13 3:07:07
428,INV000428,2247,2025-08-12 21:49:34,39926.15,Partially Paid,2025-08-12 21:49:34
429,INV000429,2200,2024-10-22 21:27:05,87670.8,Overdue,2024-10-22 21:27:05
430,INV000430,3255,2024-07-25 17:01:28,52228.66,Paid,2024-07-25 17:01:28
431,INV000431,2410,2025-04-15 14:34:14,37812.16,Overdue,2025-04-15 14:34:14
432,INV000432,708,2025-01-19 9:17:06,101038.04,Paid,2025-01-19 9:17:06
433,INV000433,4794,2024-12-15 0:04:02,12170.66,Paid,2024-12-15 0:04:02
434,INV000434,3315,2025-11-14 8:17:53,13820.35,Overdue,2025-11-14 8:17:53
435,INV000435,3219,2024-09-11 23:54:38,115312.36,Pending,2024-09-11 23:54:38
436,INV000436,1442,2026-01-20 0:01:19,117958.41,Pending,2026-01-20 0:01:19
437,INV000437,3312,2025-04-20 17:35:49,181851.21,Partially Paid,2025-04-20 17:35:49
438,INV000438,4958,2026-03-07 0:25:42,69024.03,Paid,2026-03-07 0:25:42
439,INV000439,946,2024-12-02 11:25:12,59359.5,Paid,2024-12-02 11:25:12
440,INV000440,4026,2025-04-24 3:31:37,83731.93,Overdue,2025-04-24 3:31:37
441,INV000441,935,2024-12-11 16:35:05,48791.39,Pending,2024-12-11 16:35:05
442,INV000442,2848,2024-09-19 18:02:16,171153.61,Pending,2024-09-19 18:02:16
443,INV000443,3721,2024-10-03 14:13:16,57356.72,Pending,2024-10-03 14:13:16
444,INV000444,4766,2026-03-05 16:15:09,82552.05,Paid,2026-03-05 16:15:09
445,INV000445,3322,2025-02-18 3:07:47,0,Overdue,2025-02-18 3:07:47
446,INV000446,1144,2024-05-19 9:17:02,25090.4,Pending,2024-05-19 9:17:02
447,INV000447,1072,2025-03-12 20:44:43,41448.31,Pending,2025-03-12 20:44:43
448,INV000448,2853,2025-04-06 7:06:42,148780.14,Pending,2025-04-06 7:06:42
449,INV000449,4476,2025-08-07 10:07:27,139766.67,Overdue,2025-08-07 10:07:27
450,INV000450,580,2025-08-28 21:05:30,30482.7,Partially Paid,2025-08-28 21:05:30
451,INV000451,2707,2024-12-11 9:43:40,150642.57,Partially Paid,2024-12-11 9:43:40
452,INV000452,3198,2024-09-11 3:53:16,227648.28,Paid,2024-09-11 3:53:16
453,INV000453,4014,2024-07-03 11:07:10,42726.69,Partially Paid,2024-07-03 11:07:10
454,INV000454,3067,2024-07-15 16:57:23,22540.82,Partially Paid,2024-07-15 16:57:23
455,INV000455,1326,2025-08-02 11:17:20,87254.07,Pending,2025-08-02 11:17:20
456,INV000456,2117,2025-04-11 10:12:26,5900.45,Overdue,2025-04-11 10:12:26
457,INV000457,4267,2026-04-20 16:19:46,160002.41,Pending,2026-04-20 16:19:46
458,INV000458,3572,2025-06-02 9:58:16,43088.17,Partially Paid,2025-06-02 9:58:16
459,INV000459,116,2024-06-03 19:55:07,72835.26,Partially Paid,2024-06-03 19:55:07
460,INV000460,4795,2024-05-23 7:13:37,45869.22,Pending,2024-05-23 7:13:37
461,INV000461,1925,2026-04-05 22:28:46,115142.69,Overdue,2026-04-05 22:28:46
462,INV000462,391,2024-10-30 0:36:10,6955.38,Pending,2024-10-30 0:36:10
463,INV000463,1594,2025-06-13 0:14:43,30755.45,Partially Paid,2025-06-13 0:14:43
464,INV000464,4189,2025-08-25 11:50:36,73573.21,Pending,2025-08-25 11:50:36
465,INV000465,3215,2024-09-10 6:10:53,117109.68,Paid,2024-09-10 6:10:53
466,INV000466,2881,2024-10-04 18:06:06,75569.53,Pending,2024-10-04 18:06:06
467,INV000467,3188,2025-10-28 5:01:46,83510.2,Partially Paid,2025-10-28 5:01:46
468,INV000468,4280,2024-10-10 10:07:49,84061.86,Partially Paid,2024-10-10 10:07:49
469,INV000469,3134,2026-01-16 15:41:06,31090.99,Paid,2026-01-16 15:41:06
470,INV000470,4441,2024-10-27 0:17:57,43684.12,Paid,2024-10-27 0:17:57
471,INV000471,3944,2026-01-08 20:41:02,33907.83,Overdue,2026-01-08 20:41:02
472,INV000472,3417,2025-04-12 4:29:51,93782.8,Overdue,2025-04-12 4:29:51
473,INV000473,1955,2025-02-14 2:22:32,157480.8,Paid,2025-02-14 2:22:32
474,INV000474,207,2024-06-30 6:26:32,82114.6,Paid,2024-06-30 6:26:32
475,INV000475,1528,2024-08-27 6:45:14,25380.15,Pending,2024-08-27 6:45:14
476,INV000476,3970,2024-06-14 5:21:13,195335.29,Overdue,2024-06-14 5:21:13
477,INV000477,111,2024-08-07 10:54:05,86625.23,Pending,2024-08-07 10:54:05
478,INV000478,3352,2024-10-11 4:23:04,135622.42,Paid,2024-10-11 4:23:04
479,INV000479,2302,2025-09-23 12:26:34,150210.39,Partially Paid,2025-09-23 12:26:34
480,INV000480,47,2025-03-08 21:12:37,82393.98,Pending,2025-03-08 21:12:37
481,INV000481,4591,2026-01-31 9:56:31,59012.53,Paid,2026-01-31 9:56:31
482,INV000482,1924,2024-06-29 3:53:49,178517.11,Pending,2024-06-29 3:53:49
483,INV000483,3708,2025-01-12 18:07:12,135907.59,Paid,2025-01-12 18:07:12
484,INV000484,2170,2025-01-31 19:28:06,90233.04,Pending,2025-01-31 19:28:06
485,INV000485,914,2025-08-21 2:34:50,79151.32,Pending,2025-08-21 2:34:50
486,INV000486,3869,2025-01-24 20:21:40,30935.16,Overdue,2025-01-24 20:21:40
487,INV000487,3683,2026-03-20 20:12:14,950.22,Pending,2026-03-20 20:12:14
488,INV000488,4087,2024-09-29 19:00:26,155084.22,Pending,2024-09-29 19:00:26
489,INV000489,4742,2026-04-18 3:34:58,61040.46,Pending,2026-04-18 3:34:58
490,INV000490,1179,2026-05-09 12:57:40,272909.58,Partially Paid,2026-05-09 12:57:40
491,INV000491,4124,2024-09-13 12:47:35,221356.01,Overdue,2024-09-13 12:47:35
492,INV000492,4675,2025-04-26 22:22:44,125700.45,Overdue,2025-04-26 22:22:44
493,INV000493,2131,2025-09-22 11:10:10,79929.9,Pending,2025-09-22 11:10:10
494,INV000494,4086,2026-01-13 14:30:43,116688.24,Partially Paid,2026-01-13 14:30:43
495,INV000495,1032,2026-03-16 23:39:15,0,Pending,2026-03-16 23:39:15
496,INV000496,2020,2024-08-15 18:07:00,2647.96,Partially Paid,2024-08-15 18:07:00
497,INV000497,4704,2024-06-13 12:54:05,36288,Pending,2024-06-13 12:54:05
498,INV000498,1158,2025-02-03 19:19:29,89616.44,Overdue,2025-02-03 19:19:29
499,INV000499,244,2025-11-14 22:09:21,85227.06,Partially Paid,2025-11-14 22:09:21
500,INV000500,1425,2024-09-12 18:18:26,70056.78,Paid,2024-09-12 18:18:26
501,INV000501,2832,2025-05-10 9:10:51,4253.04,Paid,2025-05-10 9:10:51
502,INV000502,3412,2025-05-14 12:01:52,30644.85,Paid,2025-05-14 12:01:52
503,INV000503,4106,2024-10-25 9:46:04,6127.05,Paid,2024-10-25 9:46:04
504,INV000504,4830,2025-11-04 10:06:38,75316.76,Paid,2025-11-04 10:06:38
505,INV000505,4914,2026-01-21 8:45:15,60069.4,Paid,2026-01-21 8:45:15
506,INV000506,2153,2024-08-15 7:25:00,103523.27,Paid,2024-08-15 7:25:00
507,INV000507,1703,2026-03-17 17:41:24,6850.3,Pending,2026-03-17 17:41:24
508,INV000508,3228,2024-06-20 8:14:26,11906.16,Pending,2024-06-20 8:14:26
509,INV000509,3585,2024-11-16 22:55:30,88883.15,Pending,2024-11-16 22:55:30
510,INV000510,2202,2026-05-07 23:16:44,49028.04,Overdue,2026-05-07 23:16:44
511,INV000511,2698,2025-04-28 14:06:55,52508.72,Pending,2025-04-28 14:06:55
512,INV000512,1522,2025-08-03 8:09:20,122040.67,Partially Paid,2025-08-03 8:09:20
513,INV000513,2945,2024-10-28 20:40:14,69867.72,Overdue,2024-10-28 20:40:14
514,INV000514,1115,2025-03-29 11:49:32,76989.76,Partially Paid,2025-03-29 11:49:32
515,INV000515,4003,2024-09-16 3:02:40,149402.27,Pending,2024-09-16 3:02:40
516,INV000516,1097,2024-05-15 0:30:23,71065.12,Partially Paid,2024-05-15 0:30:23
517,INV000517,1471,2025-06-17 9:15:08,151462.71,Pending,2025-06-17 9:15:08
518,INV000518,1210,2024-10-14 0:37:57,124201.94,Paid,2024-10-14 0:37:57
519,INV000519,2584,2025-04-18 1:19:14,97011.16,Overdue,2025-04-18 1:19:14
520,INV000520,1951,2026-01-30 8:42:18,10498.53,Pending,2026-01-30 8:42:18
521,INV000521,2623,2025-12-23 13:34:19,200492.89,Paid,2025-12-23 13:34:19
522,INV000522,790,2026-02-10 8:50:58,148882.71,Partially Paid,2026-02-10 8:50:58
523,INV000523,4739,2024-10-19 5:30:23,44630.21,Pending,2024-10-19 5:30:23
524,INV000524,1523,2025-01-20 21:28:43,169063.91,Partially Paid,2025-01-20 21:28:43
525,INV000525,2078,2025-03-30 4:04:58,7513.35,Overdue,2025-03-30 4:04:58
526,INV000526,792,2025-07-04 1:21:18,78867.6,Paid,2025-07-04 1:21:18
527,INV000527,3233,2024-10-16 21:56:14,144611.6,Overdue,2024-10-16 21:56:14
528,INV000528,562,2024-07-22 3:37:44,128582.79,Partially Paid,2024-07-22 3:37:44
529,INV000529,35,2024-07-05 17:00:21,137730.11,Partially Paid,2024-07-05 17:00:21
530,INV000530,1422,2025-11-26 21:31:52,77519.61,Overdue,2025-11-26 21:31:52
531,INV000531,4857,2026-05-02 23:22:29,104295.09,Overdue,2026-05-02 23:22:29
532,INV000532,871,2024-08-30 18:45:22,0,Pending,2024-08-30 18:45:22
533,INV000533,1633,2024-11-12 16:02:31,29097.22,Partially Paid,2024-11-12 16:02:31
534,INV000534,3491,2024-09-08 22:38:29,89173.49,Paid,2024-09-08 22:38:29
535,INV000535,2794,2025-03-19 1:25:00,0,Partially Paid,2025-03-19 1:25:00
536,INV000536,2652,2025-11-19 19:07:07,15487.24,Pending,2025-11-19 19:07:07
537,INV000537,4711,2025-12-19 23:34:00,99054.16,Partially Paid,2025-12-19 23:34:00
538,INV000538,3237,2025-01-23 6:38:06,91180.04,Overdue,2025-01-23 6:38:06
539,INV000539,3924,2025-11-20 19:49:40,144088.96,Paid,2025-11-20 19:49:40
540,INV000540,766,2024-11-04 13:06:21,76308.7,Paid,2024-11-04 13:06:21
541,INV000541,1739,2026-01-04 19:48:45,137056.08,Pending,2026-01-04 19:48:45
542,INV000542,32,2026-04-25 21:13:32,108428.09,Partially Paid,2026-04-25 21:13:32
543,INV000543,1271,2025-04-19 6:07:12,65612.8,Pending,2025-04-19 6:07:12
544,INV000544,4697,2024-08-01 9:32:43,0,Paid,2024-08-01 9:32:43
545,INV000545,4776,2024-09-26 18:19:48,103478.96,Paid,2024-09-26 18:19:48
546,INV000546,4402,2025-10-21 7:13:47,143169.64,Overdue,2025-10-21 7:13:47
547,INV000547,3274,2026-01-03 20:59:25,115782.55,Overdue,2026-01-03 20:59:25
548,INV000548,2990,2024-08-03 12:05:04,104344.84,Paid,2024-08-03 12:05:04
549,INV000549,3366,2025-12-19 14:28:32,176565.07,Pending,2025-12-19 14:28:32
550,INV000550,3545,2026-04-16 23:34:33,137430.67,Overdue,2026-04-16 23:34:33
551,INV000551,519,2025-01-20 20:05:43,76959.04,Partially Paid,2025-01-20 20:05:43
552,INV000552,3753,2025-06-05 4:02:11,122262.75,Partially Paid,2025-06-05 4:02:11
553,INV000553,2955,2026-04-17 22:23:16,686.96,Overdue,2026-04-17 22:23:16
554,INV000554,4756,2025-11-13 7:31:58,54916.85,Paid,2025-11-13 7:31:58
555,INV000555,4891,2025-02-05 18:20:20,183284.23,Partially Paid,2025-02-05 18:20:20
556,INV000556,3379,2024-12-16 15:28:46,65914.04,Partially Paid,2024-12-16 15:28:46
557,INV000557,3326,2026-04-02 7:43:45,168667.23,Paid,2026-04-02 7:43:45
558,INV000558,1506,2024-09-25 17:51:51,144534.26,Pending,2024-09-25 17:51:51
559,INV000559,1617,2025-12-21 15:19:01,80551.3,Partially Paid,2025-12-21 15:19:01
560,INV000560,2251,2024-08-15 7:11:22,211771.48,Overdue,2024-08-15 7:11:22
561,INV000561,4687,2024-10-10 23:13:29,64698.36,Overdue,2024-10-10 23:13:29
562,INV000562,854,2024-09-27 16:40:33,56679.71,Overdue,2024-09-27 16:40:33
563,INV000563,1921,2024-10-18 18:53:18,100084.32,Partially Paid,2024-10-18 18:53:18
564,INV000564,38,2025-08-07 1:43:10,5304.96,Overdue,2025-08-07 1:43:10
565,INV000565,1615,2026-02-27 4:30:36,2933.92,Overdue,2026-02-27 4:30:36
566,INV000566,1271,2025-10-22 20:35:19,65612.8,Overdue,2025-10-22 20:35:19
567,INV000567,4974,2025-10-18 0:57:17,58691.06,Paid,2025-10-18 0:57:17
568,INV000568,3426,2025-02-02 18:46:19,45416.28,Pending,2025-02-02 18:46:19
569,INV000569,3522,2024-07-26 1:47:54,72953.92,Pending,2024-07-26 1:47:54
570,INV000570,981,2026-02-26 18:34:31,19597.01,Partially Paid,2026-02-26 18:34:31
571,INV000571,3834,2025-05-28 15:26:08,2304.95,Partially Paid,2025-05-28 15:26:08
572,INV000572,2225,2026-01-07 19:11:52,61693.36,Overdue,2026-01-07 19:11:52
573,INV000573,1212,2025-04-12 15:25:46,34494.96,Pending,2025-04-12 15:25:46
574,INV000574,1189,2024-05-22 0:24:37,42560.84,Paid,2024-05-22 0:24:37
575,INV000575,1524,2024-07-24 16:21:45,60061.4,Overdue,2024-07-24 16:21:45
576,INV000576,1075,2026-03-20 8:06:10,92563.1,Paid,2026-03-20 8:06:10
577,INV000577,4837,2025-06-26 7:19:29,44612.94,Partially Paid,2025-06-26 7:19:29
578,INV000578,1572,2026-04-18 18:02:07,76830.38,Paid,2026-04-18 18:02:07
579,INV000579,4722,2024-12-31 22:10:56,113983.75,Paid,2024-12-31 22:10:56
580,INV000580,1906,2026-03-11 15:31:15,58269.51,Overdue,2026-03-11 15:31:15
581,INV000581,3636,2025-01-12 17:21:18,46830.3,Pending,2025-01-12 17:21:18
582,INV000582,852,2025-04-16 2:08:43,103631.67,Partially Paid,2025-04-16 2:08:43
583,INV000583,2677,2025-12-08 16:31:32,49753.26,Paid,2025-12-08 16:31:32
584,INV000584,257,2025-06-11 13:35:39,0,Pending,2025-06-11 13:35:39
585,INV000585,4841,2026-03-03 7:12:22,88553.16,Overdue,2026-03-03 7:12:22
586,INV000586,4428,2025-11-13 11:19:33,150649.8,Pending,2025-11-13 11:19:33
587,INV000587,4584,2024-10-13 17:35:50,20148.58,Overdue,2024-10-13 17:35:50
588,INV000588,121,2024-08-14 14:41:26,0,Pending,2024-08-14 14:41:26
589,INV000589,1927,2025-06-15 12:08:12,246472.25,Pending,2025-06-15 12:08:12
590,INV000590,3883,2025-02-18 5:01:43,130533.58,Paid,2025-02-18 5:01:43
591,INV000591,200,2026-05-07 14:42:41,42320.04,Overdue,2026-05-07 14:42:41
592,INV000592,2573,2025-03-07 3:44:36,56905.34,Pending,2025-03-07 3:44:36
593,INV000593,2643,2026-05-01 14:22:44,76357.43,Paid,2026-05-01 14:22:44
594,INV000594,1783,2026-04-08 0:19:56,121524.8,Overdue,2026-04-08 0:19:56
595,INV000595,3494,2024-05-26 12:14:16,65431.27,Pending,2024-05-26 12:14:16
596,INV000596,2415,2025-04-15 23:15:30,4420.14,Pending,2025-04-15 23:15:30
597,INV000597,537,2024-12-22 17:14:17,4444.55,Partially Paid,2024-12-22 17:14:17
