sales_order_item_id,sales_order_id,product_id,quantity,unit_price,line_amount,created_date
443,3976,166,6,1844.13,11064.78,2024-09-06 13:10:21
444,4303,124,6,589.44,3536.64,2025-04-11 12:40:35
445,3965,98,1,2878.31,2878.31,2024-11-07 17:46:03
446,531,88,8,2833.98,22671.84,2026-04-08 13:26:57
447,2534,53,8,3802.35,30418.8,2026-04-27 17:57:38
448,1230,72,20,3964.04,79280.8,2025-02-10 14:40:01
449,980,167,7,4038.03,28266.21,2024-06-29 16:47:54
450,2921,128,15,4170.13,62551.95,2025-04-25 8:06:32
451,4665,164,1,1764.71,1764.71,2024-11-28 13:18:41
452,4294,59,7,3242.07,22694.49,2025-06-07 18:45:33
453,2979,171,2,2835.94,5671.88,2025-09-04 12:40:07
454,3265,161,4,2786.29,11145.16,2024-09-24 19:11:54
455,2700,130,3,2229.03,6687.09,2025-10-16 7:52:35
456,2224,142,18,88.75,1597.5,2024-07-08 20:01:22
457,4406,21,2,4057.6,8115.2,2024-11-08 4:32:52
458,3659,146,17,226.39,3848.63,2025-11-04 0:00:12
459,2032,63,9,2546.12,22915.08,2025-09-22 2:17:28
460,1497,177,8,1367.79,10942.32,2024-11-17 10:16:18
461,1871,177,15,1367.79,20516.85,2025-05-12 14:15:01
462,1454,11,20,3695.64,73912.8,2024-11-29 14:38:55
463,2178,142,9,88.75,798.75,2025-05-16 23:19:43
464,749,191,7,4831.34,33819.38,2024-10-17 20:53:41
465,522,34,17,2727.37,46365.29,2024-08-19 5:31:08
466,2481,16,7,3192.97,22350.79,2025-04-17 21:10:40
467,1865,63,19,2546.12,48376.28,2025-09-11 2:40:37
468,4762,123,15,236.28,3544.2,2024-08-10 18:48:54
469,806,138,2,3945.33,7890.66,2026-02-14 10:27:21
470,2613,163,3,266.72,800.16,2025-02-05 6:34:31
471,1610,123,4,236.28,945.12,2024-12-20 1:52:15
472,3621,22,16,601.07,9617.12,2025-11-24 15:47:25
473,1618,26,18,310.55,5589.9,2026-01-11 22:35:49
474,4829,56,20,3048.27,60965.4,2025-05-26 0:53:28
475,3992,77,19,3909.81,74286.39,2025-01-03 14:44:03
476,79,149,14,4549.41,63691.74,2024-12-09 6:18:26
477,914,185,15,886.72,13300.8,2025-11-12 8:04:07
478,1596,151,20,1382.33,27646.6,2024-10-06 17:52:24
479,3738,1,9,3508.91,31580.19,2026-03-04 8:26:19
480,3336,154,9,3258.07,29322.63,2025-05-13 5:40:40
481,4036,162,6,2059.94,12359.64,2024-08-29 9:24:27
482,2693,130,16,2229.03,35664.48,2024-10-30 20:36:21
483,4213,73,10,639.97,6399.7,2024-09-10 2:03:42
484,2165,137,8,4067.13,32537.04,2024-06-29 15:15:22
485,2795,71,18,3726.08,67069.44,2026-03-08 1:22:07
486,4122,80,15,3137.73,47065.95,2025-11-11 15:06:44
487,914,194,6,2008.24,12049.44,2024-09-01 4:20:41
488,3995,2,11,2587.97,28467.67,2024-06-01 4:13:48
489,4175,121,16,3180.67,50890.72,2026-01-15 21:59:47
490,1337,46,3,1673.21,5019.63,2025-02-01 7:28:57
491,3540,173,10,2657.11,26571.1,2024-07-19 23:17:07
492,775,114,11,3623.84,39862.24,2025-09-24 10:10:36
493,4413,47,7,1655.72,11590.04,2025-04-28 3:27:59
494,891,196,8,391.13,3129.04,2025-12-11 5:27:43
495,1747,79,17,4263.18,72474.06,2025-10-28 10:44:49
496,2502,82,17,3425.15,58227.55,2026-01-14 19:11:03
497,3866,27,10,3131.32,31313.2,2025-01-22 13:37:05
498,4994,54,19,663.76,12611.44,2024-09-21 19:17:14
499,1267,83,6,460.99,2765.94,2025-11-12 8:03:12
500,1573,197,13,977.58,12708.54,2025-05-26 7:25:54
501,1408,41,20,4809.94,96198.8,2024-11-13 12:10:08
502,1288,84,17,3522.42,59881.14,2025-03-31 18:46:12
503,3882,168,20,4149.01,82980.2,2025-10-24 4:16:23
504,3416,200,9,772.82,6955.38,2025-09-01 23:43:25
505,1874,68,16,2764.07,44225.12,2024-08-12 13:11:19
506,2488,95,5,3454.66,17273.3,2025-09-09 22:43:41
507,2509,86,12,3982.76,47793.12,2025-11-05 0:14:02
508,2584,116,10,2687.5,26875,2025-08-05 22:09:50
509,3485,145,13,554.18,7204.34,2025-06-21 13:19:18
510,3418,2,13,2587.97,33643.61,2024-07-26 14:07:37
511,454,105,12,4517.98,54215.76,2025-11-02 13:07:39
512,1147,117,9,3747.57,33728.13,2025-03-02 3:19:30
513,160,181,7,1549.01,10843.07,2025-01-15 19:50:58
514,1709,170,9,1761.61,15854.49,2024-10-31 7:50:37
515,2415,96,1,1004.09,1004.09,2025-12-06 10:20:27
516,2637,110,13,4568.3,59387.9,2026-01-15 20:51:57
517,2669,143,18,3711.17,66801.06,2026-02-27 22:31:18
518,1634,56,20,3048.27,60965.4,2025-02-02 23:38:43
519,4121,113,9,712.38,6411.42,2025-06-01 19:39:50
520,876,20,8,379.67,3037.36,2025-12-26 22:30:49
521,1315,84,16,3522.42,56358.72,2024-05-14 5:49:21
522,4858,121,2,3180.67,6361.34,2024-09-01 2:35:03
523,3196,177,16,1367.79,21884.64,2025-05-09 5:57:30
524,2047,72,20,3964.04,79280.8,2025-07-15 8:50:32
525,4802,97,2,542.2,1084.4,2025-08-13 22:36:48
526,831,15,11,4871.73,53589.03,2025-08-31 15:40:24
527,2262,138,12,3945.33,47343.96,2025-02-04 13:26:28
528,3590,73,4,639.97,2559.88,2024-11-25 3:45:50
529,3866,35,3,4134.89,12404.67,2025-12-15 1:38:46
530,2659,199,14,740.76,10370.64,2024-12-02 1:41:55
531,1244,39,19,2994.2,56889.8,2024-10-15 15:07:09
532,2449,147,7,4820.49,33743.43,2025-07-14 21:39:30
533,4603,23,15,3955.8,59337,2025-08-11 17:41:59
534,2009,84,19,3522.42,66925.98,2024-10-28 13:00:12
535,4478,196,9,391.13,3520.17,2025-05-22 12:21:05
536,4561,136,10,1033.98,10339.8,2025-01-18 0:36:04
537,180,36,3,3965.22,11895.66,2025-07-03 8:38:03
538,2572,93,15,3391.28,50869.2,2025-09-20 8:40:22
539,1760,48,11,4726.52,51991.72,2026-04-11 16:35:41
540,3837,59,15,3242.07,48631.05,2024-09-14 16:20:14
541,2968,86,7,3982.76,27879.32,2024-05-20 13:20:11
542,2122,66,20,1499.79,29995.8,2024-06-12 5:23:08
543,190,36,4,3965.22,15860.88,2024-10-01 17:41:32
544,3366,110,13,4568.3,59387.9,2025-11-30 12:51:58
545,3985,13,17,1488.27,25300.59,2024-06-28 19:38:06
546,494,132,12,1799.78,21597.36,2025-09-25 9:41:47
547,133,145,14,554.18,7758.52,2024-07-18 19:15:13
548,263,130,11,2229.03,24519.33,2024-06-30 20:31:45
549,4414,126,10,4747.41,47474.1,2025-02-12 15:46:28
550,4709,86,3,3982.76,11948.28,2024-12-29 2:30:14
551,619,145,3,554.18,1662.54,2025-09-25 4:22:04
552,4574,200,4,772.82,3091.28,2025-01-12 22:50:29
553,4357,41,17,4809.94,81768.98,2024-12-06 14:50:52
554,719,147,15,4820.49,72307.35,2025-03-09 11:58:20
555,4998,167,7,4038.03,28266.21,2025-06-01 0:00:07
556,599,197,14,977.58,13686.12,2026-03-02 13:27:48
557,2269,120,15,1646.75,24701.25,2025-11-16 19:12:57
558,1247,167,11,4038.03,44418.33,2025-04-05 21:22:15
559,599,47,19,1655.72,31458.68,2024-06-10 15:24:39
560,2784,117,17,3747.57,63708.69,2024-10-01 12:55:13
561,3543,6,13,1224.09,15913.17,2025-09-18 13:29:06
562,4709,76,1,2055.79,2055.79,2026-01-03 14:54:43
563,3195,5,1,474.34,474.34,2025-11-20 5:56:44
564,1846,83,14,460.99,6453.86,2025-09-17 9:00:58
565,1233,67,8,2238.27,17906.16,2026-03-23 17:45:34
566,4788,173,11,2657.11,29228.21,2025-11-22 15:14:16
567,4362,118,7,4113.86,28797.02,2025-09-11 0:22:56
568,4706,91,19,3193.14,60669.66,2025-11-10 22:35:16
569,1251,49,5,1579.44,7897.2,2024-09-14 9:00:03
570,1689,79,6,4263.18,25579.08,2026-02-16 15:25:16
571,827,7,18,2659.3,47867.4,2025-07-12 12:20:04
572,4931,11,5,3695.64,18478.2,2025-12-15 3:33:43
573,4425,90,3,1211.74,3635.22,2024-06-18 23:23:22
574,2683,81,8,189.14,1513.12,2026-02-18 10:41:17
575,1711,52,10,1815.28,18152.8,2026-03-06 1:38:29
576,1338,109,9,4383.54,39451.86,2025-01-06 16:32:43
577,1909,56,12,3048.27,36579.24,2024-08-24 13:22:02
578,224,36,15,3965.22,59478.3,2025-01-26 6:09:36
579,1009,97,1,542.2,542.2,2025-03-18 11:47:28
580,3637,191,7,4831.34,33819.38,2024-07-21 9:09:38
581,3117,13,15,1488.27,22324.05,2024-12-25 4:59:06
582,3593,103,7,958.76,6711.32,2025-10-02 2:07:58
583,1685,198,13,4791.53,62289.89,2024-05-22 21:14:49
584,4836,32,3,365.19,1095.57,2024-12-20 6:55:27
585,1435,130,19,2229.03,42351.57,2024-10-30 14:01:36
586,4232,32,6,365.19,2191.14,2024-07-02 1:30:32
587,1718,31,16,1447.64,23162.24,2026-01-03 14:18:44
588,4955,92,11,56.89,625.79,2025-03-29 0:44:19
589,3401,49,7,1579.44,11056.08,2024-09-28 6:39:59
590,744,130,12,2229.03,26748.36,2025-08-29 7:06:21
591,3916,66,17,1499.79,25496.43,2024-11-21 2:56:03
592,918,117,1,3747.57,3747.57,2025-03-17 5:34:07
593,60,98,14,2878.31,40296.34,2025-01-17 23:40:30
594,3280,26,12,310.55,3726.6,2025-01-21 1:59:15
595,2953,80,3,3137.73,9413.19,2024-10-16 5:21:57
596,3557,167,10,4038.03,40380.3,2024-07-16 16:04:42
597,1879,180,3,3394.31,10182.93,2025-05-25 15:16:38
598,3193,121,1,3180.67,3180.67,2025-07-07 6:19:48
599,2251,187,11,4310.2,47412.2,2025-09-11 10:21:09
600,372,37,8,2348.8,18790.4,2024-06-07 12:32:53
601,1453,145,1,554.18,554.18,2024-07-18 2:21:44
602,1049,133,5,4841.35,24206.75,2025-07-27 10:52:50
603,1149,178,16,2215.8,35452.8,2025-01-17 21:24:28
604,320,16,20,3192.97,63859.4,2026-03-10 21:31:28
605,1719,190,10,2094.29,20942.9,2024-06-24 20:26:45
606,3045,159,14,4160.54,58247.56,2025-05-06 18:26:27
607,1291,108,6,2083.36,12500.16,2026-01-19 15:35:17
608,1431,133,5,4841.35,24206.75,2025-02-26 10:00:32
609,1488,94,4,4726.73,18906.92,2026-03-04 8:39:09
610,1331,8,16,1660.65,26570.4,2024-12-24 7:36:28
611,1672,79,13,4263.18,55421.34,2026-02-28 21:30:53
612,3058,68,20,2764.07,55281.4,2024-10-08 1:21:20
613,2631,8,1,1660.65,1660.65,2025-11-14 1:05:45
614,2717,8,16,1660.65,26570.4,2024-11-23 14:38:24
615,281,189,5,2883.04,14415.2,2026-04-22 21:50:55
616,3340,12,18,4883.27,87898.86,2024-08-07 17:28:05
617,3089,196,20,391.13,7822.6,2024-10-12 5:44:59
618,4303,44,6,915.63,5493.78,2024-08-05 23:11:00
619,821,4,12,3456.14,41473.68,2024-10-22 20:42:37
620,1825,24,14,1908.09,26713.26,2026-02-13 5:47:05
621,544,29,16,791.1,12657.6,2025-11-20 8:41:12
622,3805,107,18,459.77,8275.86,2025-08-08 8:09:56
623,3608,35,20,4134.89,82697.8,2024-05-27 9:14:45
624,6,80,16,3137.73,50203.68,2025-02-10 23:46:04
625,3847,66,5,1499.79,7498.95,2024-05-24 22:35:00
626,2646,169,18,1373.62,24725.16,2024-05-22 14:36:39
627,2995,158,4,3437.24,13748.96,2024-11-17 10:08:27
628,3915,127,19,3635.73,69078.87,2025-08-30 16:17:58
629,1608,33,8,3941.26,31530.08,2025-04-07 20:47:50
630,4217,34,5,2727.37,13636.85,2024-09-15 2:44:48
631,1848,169,3,1373.62,4120.86,2025-06-21 21:23:50
632,777,184,13,608.72,7913.36,2026-02-07 17:43:59
633,2313,158,4,3437.24,13748.96,2025-02-22 14:27:02
634,2047,58,9,475.11,4275.99,2025-03-06 11:26:11
635,1513,187,10,4310.2,43102,2025-05-09 6:56:45
636,2693,182,15,283.36,4250.4,2025-10-09 7:31:13
637,4840,134,17,1068.41,18162.97,2025-10-02 3:48:27
638,4729,69,5,4349.31,21746.55,2024-11-21 7:13:29
639,2687,109,12,4383.54,52602.48,2025-04-10 22:22:24
640,1190,149,2,4549.41,9098.82,2024-10-20 20:42:17
641,3155,162,2,2059.94,4119.88,2025-09-08 9:15:34
642,1622,47,1,1655.72,1655.72,2024-10-07 5:34:04
643,1172,163,2,266.72,533.44,2025-03-30 12:47:45
644,1949,42,13,4108.89,53415.57,2026-01-20 3:46:23
645,2643,3,19,3603.17,68460.23,2025-12-31 7:32:17
646,3939,124,12,589.44,7073.28,2026-05-11 8:23:36
647,1539,161,19,2786.29,52939.51,2025-06-27 0:04:56
648,3324,116,7,2687.5,18812.5,2024-06-15 21:40:04
649,3713,160,9,3725.5,33529.5,2024-11-19 15:26:24
650,4472,113,4,712.38,2849.52,2025-08-26 16:35:41
651,2289,168,17,4149.01,70533.17,2026-03-13 8:05:30
652,2764,87,6,2159.13,12954.78,2026-03-22 14:56:43
653,2092,88,16,2833.98,45343.68,2025-09-17 22:36:35
654,4497,117,4,3747.57,14990.28,2025-07-21 7:50:51
655,2805,196,17,391.13,6649.21,2024-05-28 7:56:50
656,2154,17,12,2874.58,34494.96,2026-04-20 9:38:16
657,3495,165,1,2416.13,2416.13,2025-08-13 3:51:26
658,4451,33,4,3941.26,15765.04,2025-11-05 22:26:01
659,1861,118,4,4113.86,16455.44,2025-03-21 5:03:09
660,986,141,10,1797.63,17976.3,2025-04-28 10:08:39
661,1035,89,10,404.05,4040.5,2025-01-13 4:33:04
662,3708,112,18,4023.12,72416.16,2025-12-08 8:56:50
663,680,130,6,2229.03,13374.18,2025-09-29 16:00:06
664,3257,131,7,505.78,3540.46,2026-01-02 7:59:32
665,1161,175,8,1628.67,13029.36,2025-07-22 11:24:21
666,137,51,12,2315.26,27783.12,2025-12-27 22:16:13
667,4306,154,5,3258.07,16290.35,2024-06-04 15:09:10
668,4612,136,17,1033.98,17577.66,2026-02-02 15:51:48
669,385,137,12,4067.13,48805.56,2026-02-18 0:08:30
670,4420,59,17,3242.07,55115.19,2026-03-05 17:10:16
671,1367,96,6,1004.09,6024.54,2025-08-29 12:48:54
672,821,175,6,1628.67,9772.02,2025-04-26 16:57:10
673,1854,193,5,4223.98,21119.9,2026-01-08 10:40:43
674,4431,157,14,1569.49,21972.86,2026-01-28 20:35:53
675,1657,72,2,3964.04,7928.08,2024-09-19 4:48:04
676,3284,76,13,2055.79,26725.27,2024-08-07 7:59:46
677,4275,108,16,2083.36,33333.76,2025-05-03 22:51:55
678,3834,83,5,460.99,2304.95,2024-07-14 0:06:35
679,2458,1,3,3508.91,10526.73,2026-04-02 1:14:14
680,2059,182,18,283.36,5100.48,2025-08-03 11:16:00
681,2553,54,20,663.76,13275.2,2026-02-09 5:29:33
682,4866,18,2,1710.12,3420.24,2025-02-24 5:50:15
683,3362,36,5,3965.22,19826.1,2024-06-08 11:39:08
684,3940,42,8,4108.89,32871.12,2025-05-17 19:50:44
685,3206,41,14,4809.94,67339.16,2024-08-04 11:00:42
686,3204,152,7,2657.48,18602.36,2024-11-04 7:37:49
687,2037,90,3,1211.74,3635.22,2024-06-26 8:16:49
688,1854,71,5,3726.08,18630.4,2025-03-26 11:01:22
689,3289,32,19,365.19,6938.61,2024-12-16 6:39:26
690,1244,53,15,3802.35,57035.25,2024-10-23 23:17:28
691,1167,173,9,2657.11,23913.99,2025-01-05 12:56:34
692,2683,3,4,3603.17,14412.68,2025-09-20 6:21:48
693,4265,80,17,3137.73,53341.41,2025-05-30 11:10:12
694,841,198,20,4791.53,95830.6,2026-03-26 3:50:48
695,3860,60,15,1466.39,21995.85,2025-05-26 1:16:46
696,2448,32,18,365.19,6573.42,2024-10-27 5:20:17
697,4998,117,5,3747.57,18737.85,2025-04-30 12:46:12
698,577,194,11,2008.24,22090.64,2025-11-23 8:33:05
699,2230,11,13,3695.64,48043.32,2025-01-22 11:11:15
700,2093,29,15,791.1,11866.5,2024-12-19 1:13:17
701,3490,150,6,1617.34,9704.04,2024-06-20 11:46:45
702,3992,195,10,3731.57,37315.7,2025-02-03 21:21:48
703,1841,134,4,1068.41,4273.64,2025-07-24 18:37:50
704,726,188,20,2304.17,46083.4,2024-09-19 4:09:03
705,4908,93,8,3391.28,27130.24,2025-03-08 9:04:41
706,4052,180,14,3394.31,47520.34,2025-04-28 23:42:37
707,3455,15,4,4871.73,19486.92,2025-03-16 23:36:36
708,2296,186,9,1158.25,10424.25,2024-06-25 3:47:33
709,2062,164,17,1764.71,30000.07,2024-11-02 13:12:28
710,2694,108,9,2083.36,18750.24,2024-12-03 16:11:46
711,2922,22,1,601.07,601.07,2025-08-13 4:54:47
712,829,183,16,3839.07,61425.12,2025-10-31 10:35:46
713,1989,150,16,1617.34,25877.44,2024-08-01 2:44:31
714,1814,152,14,2657.48,37204.72,2024-07-10 15:30:31
715,2178,27,16,3131.32,50101.12,2024-11-10 9:14:22
716,4594,156,19,1999.66,37993.54,2025-06-08 15:50:41
717,3079,156,17,1999.66,33994.22,2025-03-21 7:35:09
718,3135,11,20,3695.64,73912.8,2025-05-13 8:37:48
719,884,152,4,2657.48,10629.92,2025-02-01 4:45:10
720,4716,25,4,4950.26,19801.04,2025-07-25 14:10:32
721,1955,93,19,3391.28,64434.32,2024-12-31 2:54:49
722,4947,108,13,2083.36,27083.68,2025-02-13 8:40:22
723,327,89,15,404.05,6060.75,2025-05-24 8:05:22
724,3775,147,17,4820.49,81948.33,2026-03-23 11:36:48
725,306,103,14,958.76,13422.64,2025-08-04 17:49:44
726,211,56,19,3048.27,57917.13,2026-02-02 12:05:40
727,1481,7,11,2659.3,29252.3,2024-10-01 9:48:24
728,810,75,14,4553.1,63743.4,2025-02-01 8:10:55
729,233,187,15,4310.2,64653,2025-08-08 9:51:40
730,2077,92,12,56.89,682.68,2025-03-02 10:38:10
731,2887,64,9,1388.47,12496.23,2025-02-06 13:17:08
732,3654,13,11,1488.27,16370.97,2025-10-26 22:22:09
733,3754,179,9,577.95,5201.55,2025-11-03 22:55:14
734,1316,54,18,663.76,11947.68,2026-01-14 7:55:23
735,4484,166,11,1844.13,20285.43,2024-07-18 4:08:31
736,3288,193,12,4223.98,50687.76,2026-01-23 5:34:15
737,1410,128,3,4170.13,12510.39,2025-06-10 9:53:38
738,2735,91,20,3193.14,63862.8,2026-03-09 1:49:54
739,4410,190,8,2094.29,16754.32,2025-11-21 9:20:06
740,2594,79,4,4263.18,17052.72,2024-11-08 19:36:50
741,741,164,13,1764.71,22941.23,2024-06-17 3:59:49
742,2564,160,16,3725.5,59608,2025-06-12 9:44:57
743,1526,194,13,2008.24,26107.12,2024-10-09 1:37:21
744,1657,68,16,2764.07,44225.12,2024-06-21 13:48:57
745,2873,87,15,2159.13,32386.95,2024-05-25 18:17:43
746,2962,194,6,2008.24,12049.44,2026-02-22 5:15:37
747,1381,83,1,460.99,460.99,2025-05-02 0:28:03
748,914,49,19,1579.44,30009.36,2026-03-12 22:04:01
749,2544,130,18,2229.03,40122.54,2026-03-03 12:26:30
750,2427,194,18,2008.24,36148.32,2024-08-29 7:47:47
751,4410,46,13,1673.21,21751.73,2025-12-08 16:08:41
752,623,51,3,2315.26,6945.78,2025-12-22 1:46:44
753,742,183,20,3839.07,76781.4,2024-11-04 1:24:34
754,3315,68,5,2764.07,13820.35,2025-09-02 0:54:59
755,2787,137,12,4067.13,48805.56,2025-07-21 10:40:02
756,3251,35,13,4134.89,53753.57,2026-01-12 7:06:49
757,849,189,10,2883.04,28830.4,2024-05-16 4:39:30
758,4671,22,11,601.07,6611.77,2025-06-25 12:58:24
759,1842,114,2,3623.84,7247.68,2025-04-06 14:04:13
760,2015,141,5,1797.63,8988.15,2025-05-13 15:03:24
761,2243,7,16,2659.3,42548.8,2025-01-09 17:08:17
762,1839,178,8,2215.8,17726.4,2025-11-10 21:27:11
763,2010,58,15,475.11,7126.65,2024-09-02 9:55:31
764,1770,38,1,4713.95,4713.95,2025-08-06 11:32:28
765,2432,63,1,2546.12,2546.12,2025-12-15 19:33:40
766,3959,113,14,712.38,9973.32,2024-08-22 9:41:55
767,4558,142,19,88.75,1686.25,2024-05-24 1:59:31
768,1575,106,6,176.49,1058.94,2025-04-27 23:44:28
769,4249,149,13,4549.41,59142.33,2024-07-21 17:35:24
770,4715,100,9,3893.77,35043.93,2024-07-20 19:17:08
771,2982,68,14,2764.07,38696.98,2024-07-25 20:19:20
772,3033,94,8,4726.73,37813.84,2026-03-22 13:28:23
773,2623,139,12,4937.76,59253.12,2024-06-19 3:02:57
774,632,178,5,2215.8,11079,2026-04-07 23:43:57
775,2636,180,8,3394.31,27154.48,2025-03-03 13:13:54
776,4410,149,5,4549.41,22747.05,2024-11-20 23:14:56
777,792,130,16,2229.03,35664.48,2024-09-23 23:14:02
778,4386,81,4,189.14,756.56,2024-11-10 18:17:35
779,4949,59,12,3242.07,38904.84,2026-04-28 2:01:06
780,4539,58,15,475.11,7126.65,2026-05-06 15:51:58
781,2205,148,2,2137.11,4274.22,2026-03-02 6:13:22
782,3771,159,15,4160.54,62408.1,2024-09-29 23:21:54
783,4073,152,14,2657.48,37204.72,2025-05-20 9:03:31
784,530,44,1,915.63,915.63,2025-09-20 19:01:37
785,4588,115,18,1835.22,33033.96,2025-02-03 16:51:04
786,472,89,16,404.05,6464.8,2025-05-17 15:00:53
787,1212,17,12,2874.58,34494.96,2024-05-26 15:22:10
788,536,185,9,886.72,7980.48,2025-04-09 22:50:36
789,4668,65,1,1343.19,1343.19,2024-06-19 20:22:27
790,4897,126,14,4747.41,66463.74,2024-11-23 9:48:01
791,1093,102,7,3039.25,21274.75,2024-09-18 20:34:36
792,3704,80,18,3137.73,56479.14,2025-12-19 20:13:00
793,2496,85,8,3473.07,27784.56,2025-01-10 23:59:58
794,4669,131,14,505.78,7080.92,2025-06-14 6:43:33
795,1182,197,18,977.58,17596.44,2026-02-25 19:57:46
796,4808,81,1,189.14,189.14,2025-10-16 17:18:09
797,4994,14,12,80.6,967.2,2025-03-20 1:05:54
798,4813,31,3,1447.64,4342.92,2025-11-12 15:41:20
799,522,136,14,1033.98,14475.72,2025-02-20 17:24:14
800,1321,188,7,2304.17,16129.19,2024-06-04 19:48:41
801,2039,154,6,3258.07,19548.42,2024-11-29 22:30:49
802,1485,8,16,1660.65,26570.4,2024-06-24 7:57:22
803,979,85,3,3473.07,10419.21,2024-07-14 2:55:10
804,772,104,19,3839.68,72953.92,2025-12-25 4:43:07
805,3174,105,13,4517.98,58733.74,2025-02-27 1:32:57
806,3887,36,11,3965.22,43617.42,2025-02-22 11:19:58
807,1500,25,10,4950.26,49502.6,2025-02-24 20:42:26
808,2910,46,14,1673.21,23424.94,2024-11-06 7:58:48
809,2065,128,3,4170.13,12510.39,2024-11-28 1:38:01
810,1512,67,13,2238.27,29097.51,2024-09-09 22:56:32
811,1644,59,12,3242.07,38904.84,2025-08-16 9:54:22
812,669,87,15,2159.13,32386.95,2025-11-26 6:40:17
813,771,135,9,1225.41,11028.69,2025-12-01 20:56:53
814,168,156,2,1999.66,3999.32,2024-07-05 4:38:36
815,4564,16,12,3192.97,38315.64,2025-08-01 15:52:23
816,783,44,1,915.63,915.63,2024-09-26 0:26:25
817,4335,4,1,3456.14,3456.14,2025-10-03 7:13:47
818,2678,99,10,1985.07,19850.7,2025-01-25 17:36:45
819,227,146,19,226.39,4301.41,2026-03-14 15:52:34
820,3071,18,6,1710.12,10260.72,2025-04-07 18:47:23
821,1545,163,20,266.72,5334.4,2025-01-06 1:05:03
822,4082,47,18,1655.72,29802.96,2025-02-19 19:37:34
823,1789,89,4,404.05,1616.2,2026-04-20 14:49:59
824,1268,154,12,3258.07,39096.84,2025-07-29 17:56:57
825,4703,46,15,1673.21,25098.15,2025-03-08 0:23:12
826,1455,130,5,2229.03,11145.15,2025-05-13 10:43:43
827,3647,8,20,1660.65,33213,2025-01-24 12:14:40
828,318,138,4,3945.33,15781.32,2024-11-18 19:04:54
829,2554,75,4,4553.1,18212.4,2025-04-23 9:39:27
830,2860,175,6,1628.67,9772.02,2025-07-19 21:28:35
831,4835,133,6,4841.35,29048.1,2026-04-29 13:24:48
832,817,128,7,4170.13,29190.91,2024-09-15 13:40:04
833,4944,40,20,3022.53,60450.6,2024-08-22 21:34:44
834,2764,117,18,3747.57,67456.26,2026-01-18 21:02:36
835,3186,115,4,1835.22,7340.88,2024-06-15 5:21:41
836,4543,17,11,2874.58,31620.38,2025-06-22 12:06:12
837,2018,94,5,4726.73,23633.65,2025-03-22 14:47:00
838,1962,126,7,4747.41,33231.87,2026-03-29 22:17:01
839,3312,11,12,3695.64,44347.68,2026-05-09 0:39:00
840,481,123,19,236.28,4489.32,2024-12-09 0:01:08
841,810,134,3,1068.41,3205.23,2025-03-22 4:01:19
842,2626,135,19,1225.41,23282.79,2025-08-23 8:08:32
843,4712,180,18,3394.31,61097.58,2025-04-05 13:56:36
844,4274,101,18,3728.41,67111.38,2025-02-02 17:11:40
845,1647,73,11,639.97,7039.67,2024-07-04 1:25:50
846,1110,115,7,1835.22,12846.54,2025-09-11 21:05:33
847,2400,161,14,2786.29,39008.06,2024-08-21 4:55:56
848,3312,112,13,4023.12,52300.56,2024-11-30 13:45:15
849,675,126,1,4747.41,4747.41,2025-03-15 7:17:33
850,4025,27,11,3131.32,34444.52,2025-03-21 0:23:09
851,4598,124,20,589.44,11788.8,2024-11-27 14:40:44
852,3186,79,16,4263.18,68210.88,2025-11-09 1:54:14
853,2353,198,2,4791.53,9583.06,2025-09-11 13:21:45
854,4322,11,7,3695.64,25869.48,2024-08-05 14:05:16
855,731,79,19,4263.18,81000.42,2025-11-01 7:38:38
856,4680,139,6,4937.76,29626.56,2025-01-05 15:04:58
857,2570,190,2,2094.29,4188.58,2024-12-27 3:34:11
858,4377,8,2,1660.65,3321.3,2025-10-18 15:30:16
859,2482,99,7,1985.07,13895.49,2025-05-22 8:47:00
860,2882,138,2,3945.33,7890.66,2025-11-19 23:34:26
861,3554,190,17,2094.29,35602.93,2026-03-12 1:18:17
862,4293,46,17,1673.21,28444.57,2026-03-03 18:31:14
863,3038,175,2,1628.67,3257.34,2025-04-09 6:28:44
864,1758,26,15,310.55,4658.25,2025-02-15 9:42:51
865,1522,57,11,1560.64,17167.04,2025-03-25 3:32:16
866,598,183,7,3839.07,26873.49,2025-03-13 12:24:30
867,4058,53,19,3802.35,72244.65,2025-09-22 8:42:51
868,128,12,13,4883.27,63482.51,2026-01-18 6:35:16
869,1688,177,4,1367.79,5471.16,2025-09-02 18:17:29
870,2380,2,8,2587.97,20703.76,2024-08-03 23:17:54
871,2710,46,13,1673.21,21751.73,2026-03-30 22:18:50
872,1871,96,13,1004.09,13053.17,2025-11-05 17:22:55
873,367,40,5,3022.53,15112.65,2025-12-14 17:32:20
874,4905,64,20,1388.47,27769.4,2025-06-29 20:44:01
875,2116,109,19,4383.54,83287.26,2024-06-16 17:37:01
876,2538,53,9,3802.35,34221.15,2024-05-23 14:15:12
877,3353,177,1,1367.79,1367.79,2024-09-25 4:12:34
878,3407,106,13,176.49,2294.37,2024-08-21 4:15:24
879,2279,49,16,1579.44,25271.04,2024-10-21 12:39:42
880,2077,154,1,3258.07,3258.07,2025-03-20 3:45:48
881,3240,11,15,3695.64,55434.6,2025-11-22 22:13:19
882,1056,170,8,1761.61,14092.88,2024-07-22 21:30:24
883,578,164,4,1764.71,7058.84,2025-10-15 5:27:48
884,945,41,16,4809.94,76959.04,2025-06-21 9:31:56
