sales_order_id,order_number,customer_id,order_date,order_status,total_amount,created_date,modified_date
240,SO000240,26,2025-06-14 5:46:14,Shipped,103461.29,2025-06-14 5:46:14,2025-06-15 5:46:14
241,SO000241,306,2024-09-18 14:07:36,Delivered,54389.93,2024-09-18 14:07:36,2024-10-03 14:07:36
242,SO000242,275,2025-06-23 10:33:19,Pending,54456.9,2025-06-23 10:33:19,2025-07-02 10:33:19
243,SO000243,56,2025-08-19 10:59:07,Delivered,221895.62,2025-08-19 10:59:07,2025-09-15 10:59:07
244,SO000244,452,2025-12-01 8:10:40,Shipped,85227.06,2025-12-01 8:10:40,2025-12-05 8:10:40
245,SO000245,188,2026-03-20 3:27:43,Delivered,180703.15,2026-03-20 3:27:43,2026-04-12 3:27:43
246,SO000246,24,2024-11-11 16:33:34,Delivered,117007.44,2024-11-11 16:33:34,2024-11-22 16:33:34
247,SO000247,292,2025-09-26 17:07:12,Cancelled,3226.93,2025-09-26 17:07:12,2025-09-27 17:07:12
248,SO000248,186,2024-12-21 20:55:59,Cancelled,58016.89,2024-12-21 20:55:59,2024-12-27 20:55:59
249,SO000249,38,2024-07-30 8:51:02,Delivered,167137.83,2024-07-30 8:51:02,2024-08-08 8:51:02
250,SO000250,231,2025-02-02 11:42:01,Cancelled,0,2025-02-02 11:42:01,2025-02-18 11:42:01
251,SO000251,423,2025-02-03 9:30:00,Cancelled,118777.11,2025-02-03 9:30:00,2025-02-11 9:30:00
252,SO000252,313,2026-04-07 6:36:37,Pending,88301.27,2026-04-07 6:36:37,2026-04-28 6:36:37
253,SO000253,500,2025-01-20 6:53:26,Pending,101946.22,2025-01-20 6:53:26,2025-01-24 6:53:26
254,SO000254,192,2024-07-05 4:55:36,Shipped,71793.4,2024-07-05 4:55:36,2024-07-17 4:55:36
255,SO000255,481,2024-09-10 21:25:06,Shipped,56729.87,2024-09-10 21:25:06,2024-09-27 21:25:06
256,SO000256,74,2025-12-30 4:27:23,Confirmed,40134.18,2025-12-30 4:27:23,2026-01-23 4:27:23
257,SO000257,261,2025-02-05 22:50:24,Delivered,0,2025-02-05 22:50:24,2025-02-24 22:50:24
258,SO000258,21,2024-05-30 20:22:27,Pending,77238.12,2024-05-30 20:22:27,2024-06-15 20:22:27
259,SO000259,71,2026-02-07 13:34:18,Shipped,73272.63,2026-02-07 13:34:18,2026-02-08 13:34:18
260,SO000260,243,2025-06-12 17:32:07,Cancelled,0,2025-06-12 17:32:07,2025-07-07 17:32:07
261,SO000261,77,2024-10-16 4:29:56,Cancelled,38079.35,2024-10-16 4:29:56,2024-10-30 4:29:56
262,SO000262,264,2025-10-22 13:05:15,Confirmed,24118.38,2025-10-22 13:05:15,2025-11-19 13:05:15
263,SO000263,477,2025-03-12 20:53:45,Cancelled,228080.47,2025-03-12 20:53:45,2025-03-22 20:53:45
264,SO000264,84,2025-10-11 17:28:33,Delivered,47729.4,2025-10-11 17:28:33,2025-10-21 17:28:33
265,SO000265,379,2026-02-09 12:14:14,Shipped,110058.51,2026-02-09 12:14:14,2026-02-28 12:14:14
266,SO000266,173,2025-07-25 3:37:02,Cancelled,23822.49,2025-07-25 3:37:02,2025-08-12 3:37:02
267,SO000267,261,2025-11-06 7:07:45,Cancelled,202492.07,2025-11-06 7:07:45,2025-12-02 7:07:45
268,SO000268,363,2025-01-22 4:05:34,Cancelled,13294.8,2025-01-22 4:05:34,2025-02-06 4:05:34
269,SO000269,244,2025-09-27 7:27:25,Pending,42873.9,2025-09-27 7:27:25,2025-10-06 7:27:25
270,SO000270,170,2024-12-29 21:28:01,Pending,224202.13,2024-12-29 21:28:01,2025-01-09 21:28:01
271,SO000271,299,2024-07-30 1:17:29,Shipped,89538.32,2024-07-30 1:17:29,2024-08-12 1:17:29
272,SO000272,461,2026-04-24 15:46:16,Pending,112572.81,2026-04-24 15:46:16,2026-05-19 15:46:16
273,SO000273,243,2025-04-24 8:34:03,Shipped,45185.18,2025-04-24 8:34:03,2025-05-13 8:34:03
274,SO000274,336,2025-05-24 19:44:21,Cancelled,108679.03,2025-05-24 19:44:21,2025-06-23 19:44:21
275,SO000275,117,2025-09-23 6:41:05,Pending,68148.63,2025-09-23 6:41:05,2025-10-11 6:41:05
276,SO000276,246,2024-11-06 11:48:46,Confirmed,64095.83,2024-11-06 11:48:46,2024-11-24 11:48:46
277,SO000277,323,2025-08-13 9:37:09,Cancelled,80348.16,2025-08-13 9:37:09,2025-08-29 9:37:09
278,SO000278,431,2026-03-08 7:27:21,Delivered,156712.51,2026-03-08 7:27:21,2026-04-01 7:27:21
279,SO000279,421,2025-08-27 10:46:42,Confirmed,96353.46,2025-08-27 10:46:42,2025-08-31 10:46:42
280,SO000280,294,2026-02-27 1:10:45,Pending,14536.77,2026-02-27 1:10:45,2026-02-28 1:10:45
281,SO000281,10,2025-12-24 1:17:32,Delivered,52577,2025-12-24 1:17:32,2025-12-30 1:17:32
282,SO000282,215,2025-02-15 3:25:53,Confirmed,82177.8,2025-02-15 3:25:53,2025-02-25 3:25:53
283,SO000283,354,2025-08-29 10:48:38,Confirmed,24161.3,2025-08-29 10:48:38,2025-09-11 10:48:38
284,SO000284,257,2025-08-23 9:53:48,Cancelled,150038.71,2025-08-23 9:53:48,2025-09-05 9:53:48
285,SO000285,242,2025-07-28 11:53:46,Pending,44983.36,2025-07-28 11:53:46,2025-08-26 11:53:46
286,SO000286,71,2026-01-09 7:51:53,Cancelled,100255.95,2026-01-09 7:51:53,2026-01-31 7:51:53
287,SO000287,288,2025-06-22 19:32:41,Shipped,62519.67,2025-06-22 19:32:41,2025-06-28 19:32:41
288,SO000288,245,2025-12-05 1:22:04,Cancelled,24402.78,2025-12-05 1:22:04,2025-12-26 1:22:04
289,SO000289,161,2024-08-22 18:24:28,Confirmed,18864.36,2024-08-22 18:24:28,2024-09-03 18:24:28
290,SO000290,468,2025-08-06 5:01:55,Cancelled,46520.67,2025-08-06 5:01:55,2025-08-20 5:01:55
291,SO000291,280,2024-06-17 15:06:36,Shipped,42772.71,2024-06-17 15:06:36,2024-06-27 15:06:36
292,SO000292,396,2025-03-14 20:01:22,Shipped,0,2025-03-14 20:01:22,2025-04-04 20:01:22
293,SO000293,248,2025-06-27 6:50:59,Confirmed,33198.73,2025-06-27 6:50:59,2025-07-16 6:50:59
294,SO000294,127,2025-05-04 1:30:00,Shipped,118062.61,2025-05-04 1:30:00,2025-06-03 1:30:00
295,SO000295,153,2025-04-20 3:11:28,Confirmed,5310.08,2025-04-20 3:11:28,2025-05-07 3:11:28
296,SO000296,499,2024-09-24 22:02:30,Shipped,183350.35,2024-09-24 22:02:30,2024-10-24 22:02:30
297,SO000297,148,2025-11-01 8:45:58,Confirmed,93835.32,2025-11-01 8:45:58,2025-11-25 8:45:58
298,SO000298,361,2025-09-23 18:24:03,Delivered,34539.72,2025-09-23 18:24:03,2025-10-15 18:24:03
299,SO000299,246,2025-11-19 20:15:45,Shipped,184416.75,2025-11-19 20:15:45,2025-11-29 20:15:45
300,SO000300,479,2025-09-14 4:02:02,Shipped,132494.87,2025-09-14 4:02:02,2025-10-01 4:02:02
301,SO000301,63,2026-04-29 19:14:09,Cancelled,69319.93,2026-04-29 19:14:09,2026-05-08 19:14:09
302,SO000302,279,2025-04-23 3:46:41,Delivered,31899.44,2025-04-23 3:46:41,2025-05-14 3:46:41
303,SO000303,203,2026-04-23 18:48:12,Shipped,31748.89,2026-04-23 18:48:12,2026-05-21 18:48:12
304,SO000304,396,2026-04-03 20:46:52,Confirmed,1646.75,2026-04-03 20:46:52,2026-05-03 20:46:52
305,SO000305,22,2024-11-10 21:11:46,Shipped,195387.1,2024-11-10 21:11:46,2024-11-19 21:11:46
306,SO000306,366,2025-05-06 1:41:13,Pending,21961.63,2025-05-06 1:41:13,2025-06-05 1:41:13
307,SO000307,474,2024-06-24 9:37:40,Delivered,80285.17,2024-06-24 9:37:40,2024-07-05 9:37:40
308,SO000308,132,2024-08-05 22:35:49,Delivered,63264.17,2024-08-05 22:35:49,2024-08-25 22:35:49
309,SO000309,104,2025-09-09 14:59:52,Cancelled,77343.08,2025-09-09 14:59:52,2025-09-15 14:59:52
310,SO000310,478,2025-07-30 23:57:20,Cancelled,31191.83,2025-07-30 23:57:20,2025-08-07 23:57:20
311,SO000311,140,2026-01-24 0:21:22,Confirmed,0,2026-01-24 0:21:22,2026-02-15 0:21:22
312,SO000312,316,2025-07-16 5:25:48,Cancelled,3169.81,2025-07-16 5:25:48,2025-07-19 5:25:48
313,SO000313,125,2024-12-31 6:30:36,Pending,186728.87,2024-12-31 6:30:36,2025-01-07 6:30:36
314,SO000314,464,2025-05-14 21:54:40,Cancelled,199383.15,2025-05-14 21:54:40,2025-06-04 21:54:40
315,SO000315,327,2025-04-11 8:20:21,Confirmed,27904.35,2025-04-11 8:20:21,2025-04-18 8:20:21
316,SO000316,52,2025-03-24 19:29:33,Delivered,9668.44,2025-03-24 19:29:33,2025-03-25 19:29:33
317,SO000317,368,2025-12-09 18:12:10,Delivered,10934.16,2025-12-09 18:12:10,2025-12-19 18:12:10
318,SO000318,349,2026-03-20 12:22:15,Confirmed,115191.14,2026-03-20 12:22:15,2026-03-23 12:22:15
319,SO000319,494,2025-10-18 2:09:04,Cancelled,23973.69,2025-10-18 2:09:04,2025-10-18 2:09:04
320,SO000320,81,2025-04-28 11:55:38,Delivered,95899.74,2025-04-28 11:55:38,2025-05-27 11:55:38
321,SO000321,479,2026-01-28 14:37:02,Delivered,18405.31,2026-01-28 14:37:02,2026-02-17 14:37:02
322,SO000322,334,2026-04-05 18:15:43,Confirmed,29954.21,2026-04-05 18:15:43,2026-04-20 18:15:43
323,SO000323,494,2025-09-10 16:24:26,Shipped,168897.93,2025-09-10 16:24:26,2025-10-04 16:24:26
324,SO000324,147,2025-03-13 7:46:56,Pending,111327.08,2025-03-13 7:46:56,2025-03-23 7:46:56
325,SO000325,394,2025-01-11 18:53:27,Pending,5992.87,2025-01-11 18:53:27,2025-02-09 18:53:27
326,SO000326,294,2025-11-16 12:15:10,Confirmed,107344.87,2025-11-16 12:15:10,2025-12-06 12:15:10
327,SO000327,379,2026-02-10 18:59:27,Pending,108065.07,2026-02-10 18:59:27,2026-02-27 18:59:27
328,SO000328,472,2024-12-15 21:04:23,Confirmed,64191.5,2024-12-15 21:04:23,2025-01-13 21:04:23
329,SO000329,452,2025-08-02 7:31:45,Confirmed,98728.41,2025-08-02 7:31:45,2025-08-15 7:31:45
330,SO000330,471,2026-04-20 13:20:42,Pending,0,2026-04-20 13:20:42,2026-05-19 13:20:42
331,SO000331,204,2024-09-23 7:57:42,Delivered,226287.21,2024-09-23 7:57:42,2024-10-19 7:57:42
332,SO000332,480,2024-12-31 16:02:34,Shipped,81061.13,2024-12-31 16:02:34,2025-01-05 16:02:34
333,SO000333,20,2026-04-02 23:43:03,Pending,31080.51,2026-04-02 23:43:03,2026-04-30 23:43:03
334,SO000334,291,2024-12-18 2:41:22,Cancelled,0,2024-12-18 2:41:22,2024-12-27 2:41:22
335,SO000335,476,2025-02-24 16:29:30,Shipped,73285.46,2025-02-24 16:29:30,2025-02-27 16:29:30
336,SO000336,233,2025-12-05 8:08:23,Cancelled,62152.03,2025-12-05 8:08:23,2025-12-14 8:08:23
337,SO000337,253,2025-07-19 22:10:09,Confirmed,42580.5,2025-07-19 22:10:09,2025-08-04 22:10:09
338,SO000338,259,2025-06-16 8:03:28,Delivered,64725.42,2025-06-16 8:03:28,2025-07-13 8:03:28
339,SO000339,99,2025-10-09 22:28:16,Pending,34116.45,2025-10-09 22:28:16,2025-10-17 22:28:16
340,SO000340,84,2025-03-17 12:08:15,Delivered,77493.56,2025-03-17 12:08:15,2025-03-27 12:08:15
341,SO000341,132,2025-08-20 20:07:27,Confirmed,25558.16,2025-08-20 20:07:27,2025-09-09 20:07:27
342,SO000342,378,2025-02-08 13:59:25,Shipped,135781.72,2025-02-08 13:59:25,2025-02-08 13:59:25
343,SO000343,152,2025-11-19 4:27:03,Cancelled,116430.42,2025-11-19 4:27:03,2025-12-14 4:27:03
344,SO000344,388,2024-08-11 22:46:29,Confirmed,67929.2,2024-08-11 22:46:29,2024-09-01 22:46:29
345,SO000345,313,2024-10-01 22:58:36,Delivered,136626.39,2024-10-01 22:58:36,2024-10-06 22:58:36
346,SO000346,219,2026-04-16 15:30:25,Cancelled,79549.6,2026-04-16 15:30:25,2026-05-12 15:30:25
347,SO000347,45,2024-09-05 22:07:42,Delivered,54161.26,2024-09-05 22:07:42,2024-09-15 22:07:42
348,SO000348,49,2024-12-06 13:21:12,Confirmed,80949.58,2024-12-06 13:21:12,2024-12-27 13:21:12
349,SO000349,245,2025-08-07 11:17:59,Shipped,89095.4,2025-08-07 11:17:59,2025-08-11 11:17:59
350,SO000350,128,2025-01-02 9:48:45,Pending,13246.71,2025-01-02 9:48:45,2025-01-31 9:48:45
351,SO000351,197,2024-08-27 21:12:02,Confirmed,104528.07,2024-08-27 21:12:02,2024-09-04 21:12:02
352,SO000352,386,2025-09-16 8:47:23,Shipped,96026.35,2025-09-16 8:47:23,2025-09-30 8:47:23
353,SO000353,169,2024-08-16 10:12:38,Shipped,3945.33,2024-08-16 10:12:38,2024-09-15 10:12:38
354,SO000354,371,2025-07-14 22:18:00,Cancelled,28254.28,2025-07-14 22:18:00,2025-08-01 22:18:00
355,SO000355,134,2026-02-19 21:22:23,Shipped,97480.84,2026-02-19 21:22:23,2026-02-19 21:22:23
356,SO000356,121,2025-03-16 8:16:39,Pending,60302.04,2025-03-16 8:16:39,2025-04-07 8:16:39
357,SO000357,61,2025-02-21 1:30:54,Delivered,46394.74,2025-02-21 1:30:54,2025-03-14 1:30:54
358,SO000358,82,2024-07-09 8:12:24,Delivered,59361.31,2024-07-09 8:12:24,2024-07-18 8:12:24
359,SO000359,258,2024-07-22 19:46:23,Shipped,29980.41,2024-07-22 19:46:23,2024-08-12 19:46:23
360,SO000360,61,2025-08-12 21:51:16,Shipped,22231.56,2025-08-12 21:51:16,2025-09-03 21:51:16
361,SO000361,315,2024-08-13 23:08:29,Confirmed,162503.55,2024-08-13 23:08:29,2024-08-24 23:08:29
362,SO000362,491,2025-09-30 14:10:34,Confirmed,136466.77,2025-09-30 14:10:34,2025-10-07 14:10:34
363,SO000363,79,2025-07-01 20:45:40,Delivered,102978.47,2025-07-01 20:45:40,2025-07-16 20:45:40
364,SO000364,311,2024-06-14 0:14:35,Shipped,97299.2,2024-06-14 0:14:35,2024-07-07 0:14:35
365,SO000365,360,2024-12-20 15:57:28,Cancelled,115152.4,2024-12-20 15:57:28,2025-01-02 15:57:28
366,SO000366,242,2025-09-16 1:51:17,Cancelled,0,2025-09-16 1:51:17,2025-10-15 1:51:17
367,SO000367,341,2025-12-28 17:36:40,Confirmed,81290.4,2025-12-28 17:36:40,2026-01-22 17:36:40
368,SO000368,127,2024-06-20 19:47:05,Cancelled,137785.77,2024-06-20 19:47:05,2024-07-14 19:47:05
369,SO000369,404,2024-11-03 14:53:16,Pending,14692.64,2024-11-03 14:53:16,2024-11-30 14:53:16
370,SO000370,229,2025-01-13 5:43:56,Cancelled,63521.68,2025-01-13 5:43:56,2025-01-29 5:43:56
371,SO000371,186,2024-12-29 2:06:10,Pending,14045.76,2024-12-29 2:06:10,2025-01-20 2:06:10
372,SO000372,289,2025-11-04 4:53:57,Pending,55060.76,2025-11-04 4:53:57,2025-12-03 4:53:57
373,SO000373,425,2025-12-17 1:56:10,Cancelled,74203.6,2025-12-17 1:56:10,2025-12-18 1:56:10
374,SO000374,259,2026-04-18 17:53:38,Confirmed,26868.65,2026-04-18 17:53:38,2026-05-16 17:53:38
375,SO000375,275,2025-07-05 20:11:32,Confirmed,2423.48,2025-07-05 20:11:32,2025-07-23 20:11:32
376,SO000376,168,2025-11-05 12:33:45,Cancelled,116889.19,2025-11-05 12:33:45,2025-11-10 12:33:45
377,SO000377,60,2025-10-12 9:06:43,Confirmed,44054.07,2025-10-12 9:06:43,2025-10-26 9:06:43
378,SO000378,299,2025-03-07 22:36:43,Delivered,108648.48,2025-03-07 22:36:43,2025-03-29 22:36:43
379,SO000379,461,2024-10-07 8:22:38,Cancelled,56622.03,2024-10-07 8:22:38,2024-10-09 8:22:38
380,SO000380,415,2024-06-22 1:39:19,Pending,86573.2,2024-06-22 1:39:19,2024-07-06 1:39:19
381,SO000381,68,2024-05-26 20:01:54,Cancelled,174991.24,2024-05-26 20:01:54,2024-06-09 20:01:54
382,SO000382,234,2025-03-06 9:29:39,Cancelled,39450.95,2025-03-06 9:29:39,2025-03-19 9:29:39
383,SO000383,287,2025-10-01 22:26:52,Delivered,175205.71,2025-10-01 22:26:52,2025-10-02 22:26:52
384,SO000384,414,2025-11-24 18:38:06,Shipped,136037.8,2025-11-24 18:38:06,2025-12-15 18:38:06
385,SO000385,12,2025-02-24 4:38:24,Delivered,160503.74,2025-02-24 4:38:24,2025-03-19 4:38:24
386,SO000386,419,2025-02-15 23:10:11,Pending,93361.83,2025-02-15 23:10:11,2025-02-23 23:10:11
387,SO000387,112,2026-02-28 22:14:07,Cancelled,89829.4,2026-02-28 22:14:07,2026-03-23 22:14:07
388,SO000388,24,2024-08-29 7:47:52,Delivered,76229.41,2024-08-29 7:47:52,2024-08-31 7:47:52
389,SO000389,359,2026-01-01 4:21:34,Pending,112565.87,2026-01-01 4:21:34,2026-01-12 4:21:34
390,SO000390,31,2025-04-12 2:49:49,Pending,22807.33,2025-04-12 2:49:49,2025-04-29 2:49:49
391,SO000391,242,2024-09-23 0:04:25,Pending,6955.38,2024-09-23 0:04:25,2024-10-22 0:04:25
392,SO000392,210,2025-04-20 11:14:51,Confirmed,161183.31,2025-04-20 11:14:51,2025-04-29 11:14:51
393,SO000393,70,2026-01-16 8:12:31,Delivered,9431.2,2026-01-16 8:12:31,2026-02-09 8:12:31
394,SO000394,457,2026-04-27 5:53:09,Delivered,204144.65,2026-04-27 5:53:09,2026-05-08 5:53:09
395,SO000395,446,2025-02-03 18:55:02,Delivered,88592.78,2025-02-03 18:55:02,2025-02-17 18:55:02
396,SO000396,42,2025-04-17 21:23:13,Cancelled,41893.71,2025-04-17 21:23:13,2025-04-29 21:23:13
397,SO000397,335,2024-11-28 13:43:27,Shipped,9364.14,2024-11-28 13:43:27,2024-12-02 13:43:27
398,SO000398,92,2025-05-25 2:12:49,Cancelled,63940.56,2025-05-25 2:12:49,2025-05-28 2:12:49
399,SO000399,271,2025-05-03 12:13:48,Confirmed,3480.77,2025-05-03 12:13:48,2025-05-15 12:13:48
400,SO000400,115,2025-03-18 11:46:10,Pending,39627.51,2025-03-18 11:46:10,2025-04-10 11:46:10
401,SO000401,12,2025-04-17 0:36:47,Shipped,11380.5,2025-04-17 0:36:47,2025-05-11 0:36:47
402,SO000402,345,2026-03-22 18:19:25,Cancelled,54179.58,2026-03-22 18:19:25,2026-04-05 18:19:25
403,SO000403,273,2024-07-25 16:51:01,Delivered,57590.05,2024-07-25 16:51:01,2024-08-07 16:51:01
404,SO000404,118,2024-11-26 14:45:32,Confirmed,39933.34,2024-11-26 14:45:32,2024-12-22 14:45:32
405,SO000405,178,2025-03-23 13:02:44,Confirmed,203049.46,2025-03-23 13:02:44,2025-04-06 13:02:44
406,SO000406,97,2025-07-11 19:23:16,Pending,2304.17,2025-07-11 19:23:16,2025-07-19 19:23:16
407,SO000407,415,2026-04-17 11:21:50,Delivered,71149.88,2026-04-17 11:21:50,2026-04-18 11:21:50
408,SO000408,393,2025-06-21 11:44:34,Pending,34998.86,2025-06-21 11:44:34,2025-07-10 11:44:34
409,SO000409,106,2024-09-17 10:07:34,Pending,74623.79,2024-09-17 10:07:34,2024-09-24 10:07:34
410,SO000410,305,2025-08-16 18:06:56,Pending,106193.87,2025-08-16 18:06:56,2025-08-19 18:06:56
411,SO000411,307,2025-02-01 21:32:50,Pending,150070.23,2025-02-01 21:32:50,2025-02-15 21:32:50
412,SO000412,380,2026-02-28 22:33:47,Pending,0,2026-02-28 22:33:47,2026-03-07 22:33:47
413,SO000413,225,2025-08-08 14:05:24,Confirmed,72618.04,2025-08-08 14:05:24,2025-08-20 14:05:24
414,SO000414,112,2025-02-09 6:12:22,Pending,28487.11,2025-02-09 6:12:22,2025-02-26 6:12:22
415,SO000415,258,2025-07-18 4:34:21,Shipped,55353.27,2025-07-18 4:34:21,2025-07-22 4:34:21
416,SO000416,418,2025-12-12 1:54:33,Cancelled,19424.11,2025-12-12 1:54:33,2025-12-19 1:54:33
417,SO000417,296,2025-11-11 10:15:41,Cancelled,1764.71,2025-11-11 10:15:41,2025-11-21 10:15:41
418,SO000418,345,2024-05-14 11:28:55,Shipped,271165.62,2024-05-14 11:28:55,2024-06-07 11:28:55
419,SO000419,155,2024-12-14 18:03:41,Confirmed,42854.7,2024-12-14 18:03:41,2024-12-21 18:03:41
420,SO000420,267,2024-09-01 7:27:56,Confirmed,236658.85,2024-09-01 7:27:56,2024-09-22 7:27:56
421,SO000421,154,2025-04-27 12:41:04,Shipped,56626.16,2025-04-27 12:41:04,2025-05-10 12:41:04
422,SO000422,286,2025-12-18 22:59:04,Cancelled,68852.96,2025-12-18 22:59:04,2025-12-19 22:59:04
423,SO000423,377,2025-02-02 13:55:44,Confirmed,185089.24,2025-02-02 13:55:44,2025-03-02 13:55:44
424,SO000424,348,2025-03-14 23:47:44,Delivered,93176.36,2025-03-14 23:47:44,2025-04-03 23:47:44
425,SO000425,254,2025-12-20 19:08:10,Pending,174628.94,2025-12-20 19:08:10,2026-01-06 19:08:10
426,SO000426,483,2026-01-04 21:58:42,Delivered,37253.44,2026-01-04 21:58:42,2026-01-15 21:58:42
427,SO000427,269,2026-01-04 21:06:27,Shipped,243588.13,2026-01-04 21:06:27,2026-01-29 21:06:27
428,SO000428,214,2024-11-01 3:23:25,Delivered,153317.7,2024-11-01 3:23:25,2024-11-23 3:23:25
429,SO000429,154,2026-02-17 2:12:29,Delivered,84322.76,2026-02-17 2:12:29,2026-02-21 2:12:29
430,SO000430,387,2025-09-09 16:00:53,Cancelled,10956.96,2025-09-09 16:00:53,2025-09-14 16:00:53
431,SO000431,124,2026-04-25 16:57:11,Confirmed,6611.77,2026-04-25 16:57:11,2026-05-10 16:57:11
432,SO000432,440,2024-07-18 5:08:23,Confirmed,29820.31,2024-07-18 5:08:23,2024-07-27 5:08:23
433,SO000433,238,2024-11-03 9:22:10,Pending,4697.6,2024-11-03 9:22:10,2024-11-28 9:22:10
434,SO000434,212,2025-09-11 2:00:21,Delivered,93393,2025-09-11 2:00:21,2025-09-28 2:00:21
435,SO000435,272,2026-01-23 23:18:35,Confirmed,110836.51,2026-01-23 23:18:35,2026-02-09 23:18:35
436,SO000436,125,2024-10-23 17:47:01,Shipped,53831.85,2024-10-23 17:47:01,2024-11-04 17:47:01
437,SO000437,170,2025-06-15 15:36:14,Pending,181495.15,2025-06-15 15:36:14,2025-06-21 15:36:14
438,SO000438,231,2026-02-12 21:53:21,Shipped,94108.26,2026-02-12 21:53:21,2026-03-13 21:53:21
439,SO000439,275,2024-12-14 22:58:01,Confirmed,102644.67,2024-12-14 22:58:01,2024-12-16 22:58:01
440,SO000440,138,2025-10-12 4:39:14,Delivered,186562.36,2025-10-12 4:39:14,2025-10-13 4:39:14
441,SO000441,310,2026-04-09 0:05:22,Cancelled,174617.7,2026-04-09 0:05:22,2026-04-30 0:05:22
442,SO000442,448,2026-03-05 15:43:15,Pending,126006.88,2026-03-05 15:43:15,2026-03-06 15:43:15
443,SO000443,412,2026-03-24 12:15:09,Cancelled,54598.25,2026-03-24 12:15:09,2026-03-30 12:15:09
444,SO000444,344,2025-01-12 21:54:26,Cancelled,99458.68,2025-01-12 21:54:26,2025-02-04 21:54:26
445,SO000445,246,2024-10-07 5:17:29,Confirmed,29599.05,2024-10-07 5:17:29,2024-10-13 5:17:29
446,SO000446,465,2024-09-24 2:17:53,Shipped,115770.2,2024-09-24 2:17:53,2024-10-21 2:17:53
447,SO000447,490,2025-03-01 9:02:35,Pending,59851.04,2025-03-01 9:02:35,2025-03-10 9:02:35
448,SO000448,480,2025-02-10 15:26:48,Confirmed,116175.61,2025-02-10 15:26:48,2025-02-16 15:26:48
449,SO000449,380,2024-11-13 22:47:35,Pending,13052.49,2024-11-13 22:47:35,2024-12-13 22:47:35
450,SO000450,387,2024-08-09 2:23:03,Delivered,71410.06,2024-08-09 2:23:03,2024-09-01 2:23:03
451,SO000451,125,2025-05-30 15:39:11,Cancelled,0,2025-05-30 15:39:11,2025-06-28 15:39:11
452,SO000452,105,2025-04-17 18:51:36,Delivered,121745.6,2025-04-17 18:51:36,2025-05-09 18:51:36
453,SO000453,123,2025-11-10 7:15:06,Cancelled,0,2025-11-10 7:15:06,2025-12-09 7:15:06
454,SO000454,398,2025-09-13 11:49:56,Shipped,177384.51,2025-09-13 11:49:56,2025-09-23 11:49:56
455,SO000455,239,2026-01-30 7:25:21,Cancelled,214788.81,2026-01-30 7:25:21,2026-02-11 7:25:21
456,SO000456,184,2025-11-26 11:20:05,Shipped,190474.62,2025-11-26 11:20:05,2025-12-16 11:20:05
457,SO000457,185,2026-02-26 15:31:10,Cancelled,3456.14,2026-02-26 15:31:10,2026-03-06 15:31:10
458,SO000458,255,2024-09-04 6:28:27,Delivered,78317.45,2024-09-04 6:28:27,2024-10-02 6:28:27
459,SO000459,412,2025-01-11 20:00:18,Delivered,67352.34,2025-01-11 20:00:18,2025-01-14 20:00:18
460,SO000460,430,2025-10-03 3:21:18,Shipped,28837.75,2025-10-03 3:21:18,2025-10-27 3:21:18
461,SO000461,105,2024-07-07 10:41:43,Shipped,1919.91,2024-07-07 10:41:43,2024-08-05 10:41:43
462,SO000462,212,2025-07-04 1:52:33,Pending,68809.2,2025-07-04 1:52:33,2025-07-14 1:52:33
463,SO000463,443,2025-04-21 4:03:15,Confirmed,111182.71,2025-04-21 4:03:15,2025-05-09 4:03:15
464,SO000464,75,2025-08-24 1:30:32,Pending,66022.6,2025-08-24 1:30:32,2025-09-16 1:30:32
465,SO000465,284,2025-12-16 4:21:33,Cancelled,76422.78,2025-12-16 4:21:33,2025-12-24 4:21:33
466,SO000466,369,2025-02-12 23:46:31,Delivered,32644.99,2025-02-12 23:46:31,2025-03-02 23:46:31
467,SO000467,79,2025-01-11 10:25:58,Confirmed,53144.74,2025-01-11 10:25:58,2025-01-20 10:25:58
468,SO000468,118,2024-12-22 0:53:39,Delivered,404.05,2024-12-22 0:53:39,2025-01-01 0:53:39
469,SO000469,427,2025-01-11 4:38:54,Confirmed,135239.69,2025-01-11 4:38:54,2025-01-29 4:38:54
470,SO000470,282,2025-10-05 15:10:29,Shipped,75353.8,2025-10-05 15:10:29,2025-10-20 15:10:29
471,SO000471,391,2025-05-14 8:59:44,Delivered,150081.24,2025-05-14 8:59:44,2025-05-22 8:59:44
472,SO000472,371,2024-09-22 1:58:44,Delivered,212126.82,2024-09-22 1:58:44,2024-10-22 1:58:44
473,SO000473,87,2025-06-22 17:00:24,Shipped,65988.33,2025-06-22 17:00:24,2025-07-06 17:00:24
474,SO000474,72,2025-07-17 7:19:56,Cancelled,52293.4,2025-07-17 7:19:56,2025-07-22 7:19:56
475,SO000475,95,2025-05-06 10:04:39,Cancelled,65646.93,2025-05-06 10:04:39,2025-05-21 10:04:39
476,SO000476,491,2025-05-26 10:49:34,Pending,74147.45,2025-05-26 10:49:34,2025-06-15 10:49:34
477,SO000477,18,2024-12-13 14:54:28,Pending,100005.13,2024-12-13 14:54:28,2024-12-29 14:54:28
478,SO000478,419,2025-07-29 13:16:54,Pending,6891.9,2025-07-29 13:16:54,2025-08-28 13:16:54
479,SO000479,4,2025-04-08 1:48:52,Delivered,19927.8,2025-04-08 1:48:52,2025-05-02 1:48:52
